"game_id","move_no","move_no_pair","player","notation","move","from_square","to_square","piece","color","fen","is_check","is_check_mate","is_fifty_moves","is_fivefold_repetition","is_game_over","is_insufficient_material","white_count","black_count","white_pawn_count","black_pawn_count","white_queen_count","black_queen_count","white_bishop_count","black_bishop_count","white_knight_count","black_knight_count","white_rook_count","black_rook_count","captured_score_for_white","captured_score_for_black","fen_row1_white_count","fen_row2_white_count","fen_row3_white_count","fen_row4_white_count","fen_row5_white_count","fen_row6_white_count","fen_row7_white_count","fen_row8_white_count","fen_row1_white_value","fen_row2_white_value","fen_row3_white_value","fen_row4_white_value","fen_row5_white_value","fen_row6_white_value","fen_row7_white_value","fen_row8_white_value","fen_row1_black_count","fen_row2_black_count","fen_row3_black_count","fen_row4_black_count","fen_row5_black_count","fen_row6_black_count","fen_row7_black_count","fen_row8_black_count","fen_row1_black_value","fen_row2_black_value","fen_row3_black_value","fen_row4_black_value","fen_row5_black_value","fen_row6_black_value","fen_row7_black_value","fen_row8_black_value","move_sequence"
"679206c6-0a80-4ca0-9d35-778a262e5c33",24,12,"STL_Grischuk","O-O","e8g8","e8","g8","K","Black","r1bq1rk1/ppp4p/2n5/3p1pp1/3P4/b1P1B1P1/P2NPP1P/1R1QKB1R",0,0,0,0,0,0,14,14,7,7,1,1,2,2,1,1,2,2,4,4,5,5,3,1,0,0,0,0,22,7,5,1,0,0,0,0,0,0,1,0,3,1,4,5,0,0,3,0,3,3,4,22,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O"
"679206c6-0a80-4ca0-9d35-778a262e5c33",25,13,"STL_Carlsen","f4","f2f4","f2","f4","P","White","r1bq1rk1/ppp4p/2n5/3p1pp1/3P1P2/b1P1B1P1/P2NP2P/1R1QKB1R",0,0,0,0,0,0,14,14,7,7,1,1,2,2,1,1,2,2,4,4,5,4,3,2,0,0,0,0,22,6,5,2,0,0,0,0,0,0,1,0,3,1,4,5,0,0,3,0,3,3,4,22,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",26,13,"STL_Grischuk","Qe7","d8e7","d8","e7","Q","Black","r1b2rk1/ppp1q2p/2n5/3p1pp1/3P1P2/b1P1B1P1/P2NP2P/1R1QKB1R",0,0,0,0,0,0,14,14,7,7,1,1,2,2,1,1,2,2,4,4,5,4,3,2,0,0,0,0,22,6,5,2,0,0,0,0,0,0,1,0,3,1,5,4,0,0,3,0,3,3,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7"
"679206c6-0a80-4ca0-9d35-778a262e5c33",27,14,"STL_Carlsen","Bf2","e3f2","e3","f2","B","White","r1b2rk1/ppp1q2p/2n5/3p1pp1/3P1P2/b1P3P1/P2NPB1P/1R1QKB1R",0,0,0,0,0,0,14,14,7,7,1,1,2,2,1,1,2,2,4,4,5,5,2,2,0,0,0,0,22,9,2,2,0,0,0,0,0,0,1,0,3,1,5,4,0,0,3,0,3,3,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2"
"679206c6-0a80-4ca0-9d35-778a262e5c33",28,14,"STL_Grischuk","gxf4","g5f4","g5","f4","P","Black","r1b2rk1/ppp1q2p/2n5/3p1p2/3P1p2/b1P3P1/P2NPB1P/1R1QKB1R",0,0,0,0,0,0,13,14,6,7,1,1,2,2,1,1,2,2,4,5,5,5,2,1,0,0,0,0,22,9,2,1,0,0,0,0,0,0,1,1,2,1,5,4,0,0,3,1,2,3,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",29,15,"STL_Carlsen","Bg2","f1g2","f1","g2","B","White","r1b2rk1/ppp1q2p/2n5/3p1p2/3P1p2/b1P3P1/P2NPBBP/1R1QK2R",0,0,0,0,0,0,13,14,6,7,1,1,2,2,1,1,2,2,4,5,4,6,2,1,0,0,0,0,19,12,2,1,0,0,0,0,0,0,1,1,2,1,5,4,0,0,3,1,2,3,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2"
"679206c6-0a80-4ca0-9d35-778a262e5c33",30,15,"STL_Grischuk","Bd6","a3d6","a3","d6","B","Black","r1b2rk1/ppp1q2p/2nb4/3p1p2/3P1p2/2P3P1/P2NPBBP/1R1QK2R",0,0,0,0,0,0,13,14,6,7,1,1,2,2,1,1,2,2,4,5,4,6,2,1,0,0,0,0,19,12,2,1,0,0,0,0,0,0,0,1,2,2,5,4,0,0,0,1,2,6,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6"
"679206c6-0a80-4ca0-9d35-778a262e5c33",31,16,"STL_Carlsen","Bxd5+","g2d5","g2","d5","B","White","r1b2rk1/ppp1q2p/2nb4/3B1p2/3P1p2/2P3P1/P2NPB1P/1R1QK2R",1,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,4,5,2,1,1,0,0,0,19,9,2,1,3,0,0,0,0,0,0,1,1,2,5,4,0,0,0,1,1,6,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+"
"679206c6-0a80-4ca0-9d35-778a262e5c33",32,16,"STL_Grischuk","Kh8","g8h8","g8","h8","K","Black","r1b2r1k/ppp1q2p/2nb4/3B1p2/3P1p2/2P3P1/P2NPB1P/1R1QK2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,4,5,2,1,1,0,0,0,19,9,2,1,3,0,0,0,0,0,0,1,1,2,5,4,0,0,0,1,1,6,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8"
"679206c6-0a80-4ca0-9d35-778a262e5c33",33,17,"STL_Carlsen","Nf3","d2f3","d2","f3","N","White","r1b2r1k/ppp1q2p/2nb4/3B1p2/3P1p2/2P2NP1/P3PB1P/1R1QK2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,4,4,3,1,1,0,0,0,19,6,5,1,3,0,0,0,0,0,0,1,1,2,5,4,0,0,0,1,1,6,13,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3"
"679206c6-0a80-4ca0-9d35-778a262e5c33",34,17,"STL_Grischuk","Nd8","c6d8","c6","d8","N","Black","r1bn1r1k/ppp1q2p/3b4/3B1p2/3P1p2/2P2NP1/P3PB1P/1R1QK2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,4,4,3,1,1,0,0,0,19,6,5,1,3,0,0,0,0,0,0,1,1,1,5,5,0,0,0,1,1,3,13,16,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8"
"679206c6-0a80-4ca0-9d35-778a262e5c33",35,18,"STL_Carlsen","Qd2","d1d2","d1","d2","Q","White","r1bn1r1k/ppp1q2p/3b4/3B1p2/3P1p2/2P2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,3,5,3,1,1,0,0,0,10,15,5,1,3,0,0,0,0,0,0,1,1,1,5,5,0,0,0,1,1,3,13,16,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2"
"679206c6-0a80-4ca0-9d35-778a262e5c33",36,18,"STL_Grischuk","c6","c7c6","c7","c6","P","Black","r1bn1r1k/pp2q2p/2pb4/3B1p2/3P1p2/2P2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,3,5,3,1,1,0,0,0,10,15,5,1,3,0,0,0,0,0,0,1,1,2,4,5,0,0,0,1,1,4,12,16,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6"
"679206c6-0a80-4ca0-9d35-778a262e5c33",37,19,"STL_Carlsen","Bb3","d5b3","d5","b3","B","White","r1bn1r1k/pp2q2p/2pb4/5p2/3P1p2/1BP2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,3,5,4,1,0,0,0,0,10,15,8,1,0,0,0,0,0,0,0,1,1,2,4,5,0,0,0,1,1,4,12,16,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3"
"679206c6-0a80-4ca0-9d35-778a262e5c33",38,19,"STL_Grischuk","Ne6","d8e6","d8","e6","N","Black","r1b2r1k/pp2q2p/2pbn3/5p2/3P1p2/1BP2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,3,5,4,1,0,0,0,0,10,15,8,1,0,0,0,0,0,0,0,1,1,3,4,4,0,0,0,1,1,7,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6"
"679206c6-0a80-4ca0-9d35-778a262e5c33",39,20,"STL_Carlsen","d5","d4d5","d4","d5","P","White","r1b2r1k/pp2q2p/2pbn3/3P1p2/5p2/1BP2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,13,13,6,6,1,1,2,2,1,1,2,2,5,5,3,5,4,0,1,0,0,0,10,15,8,0,1,0,0,0,0,0,0,1,1,3,4,4,0,0,0,1,1,7,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5"
"679206c6-0a80-4ca0-9d35-778a262e5c33",40,20,"STL_Grischuk","cxd5","c6d5","c6","d5","P","Black","r1b2r1k/pp2q2p/3bn3/3p1p2/5p2/1BP2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,12,13,5,6,1,1,2,2,1,1,2,2,5,6,3,5,4,0,0,0,0,0,10,15,8,0,0,0,0,0,0,0,0,1,2,2,4,4,0,0,0,1,2,6,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5"
"679206c6-0a80-4ca0-9d35-778a262e5c33",41,21,"STL_Carlsen","Bxd5","b3d5","b3","d5","B","White","r1b2r1k/pp2q2p/3bn3/3B1p2/5p2/2P2NP1/P2QPB1P/1R2K2R",0,0,0,0,0,0,12,12,5,5,1,1,2,2,1,1,2,2,6,6,3,5,3,0,1,0,0,0,10,15,5,0,3,0,0,0,0,0,0,1,1,2,4,4,0,0,0,1,1,6,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5"
"679206c6-0a80-4ca0-9d35-778a262e5c33",42,21,"STL_Grischuk","fxg3","f4g3","f4","g3","P","Black","r1b2r1k/pp2q2p/3bn3/3B1p2/8/2P2Np1/P2QPB1P/1R2K2R",0,0,0,0,0,0,11,12,4,5,1,1,2,2,1,1,2,2,6,7,3,5,2,0,1,0,0,0,10,15,4,0,3,0,0,0,0,0,1,0,1,2,4,4,0,0,1,0,1,6,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3"
"679206c6-0a80-4ca0-9d35-778a262e5c33",43,22,"STL_Carlsen","hxg3","h2g3","h2","g3","P","White","r1b2r1k/pp2q2p/3bn3/3B1p2/8/2P2NP1/P2QPB2/1R2K2R",0,0,0,0,0,0,11,11,4,4,1,1,2,2,1,1,2,2,7,7,3,4,3,0,1,0,0,0,10,14,5,0,3,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,1,6,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3"
"679206c6-0a80-4ca0-9d35-778a262e5c33",44,22,"STL_Grischuk","f4","f5f4","f5","f4","P","Black","r1b2r1k/pp2q2p/3bn3/3B4/5p2/2P2NP1/P2QPB2/1R2K2R",0,0,0,0,0,0,11,11,4,4,1,1,2,2,1,1,2,2,7,7,3,4,3,0,1,0,0,0,10,14,5,0,3,0,0,0,0,0,0,1,0,2,4,4,0,0,0,1,0,6,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",45,23,"STL_Carlsen","gxf4","g3f4","g3","f4","P","White","r1b2r1k/pp2q2p/3bn3/3B4/5P2/2P2N2/P2QPB2/1R2K2R",0,0,0,0,0,0,11,10,4,3,1,1,2,2,1,1,2,2,8,7,3,4,2,1,1,0,0,0,10,14,4,1,3,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,6,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",46,23,"STL_Grischuk","Bxf4","d6f4","d6","f4","B","Black","r1b2r1k/pp2q2p/4n3/3B4/5b2/2P2N2/P2QPB2/1R2K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,3,4,2,0,1,0,0,0,10,14,4,0,3,0,0,0,0,0,0,1,0,1,4,4,0,0,0,3,0,3,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",47,24,"STL_Carlsen","Qd3","d2d3","d2","d3","Q","White","r1b2r1k/pp2q2p/4n3/3B4/5b2/2PQ1N2/P3PB2/1R2K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,3,3,3,0,1,0,0,0,10,5,13,0,3,0,0,0,0,0,0,1,0,1,4,4,0,0,0,3,0,3,12,13,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3"
"679206c6-0a80-4ca0-9d35-778a262e5c33",48,24,"STL_Grischuk","Rf7","f8f7","f8","f7","R","Black","r1b4k/pp2qr1p/4n3/3B4/5b2/2PQ1N2/P3PB2/1R2K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,3,3,3,0,1,0,0,0,10,5,13,0,3,0,0,0,0,0,0,1,0,1,5,3,0,0,0,3,0,3,17,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7"
"679206c6-0a80-4ca0-9d35-778a262e5c33",49,25,"STL_Carlsen","Rb4","b1b4","b1","b4","R","White","r1b4k/pp2qr1p/4n3/3B4/1R3b2/2PQ1N2/P3PB2/4K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,2,3,3,1,1,0,0,0,5,5,13,5,3,0,0,0,0,0,0,1,0,1,5,3,0,0,0,3,0,3,17,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",50,25,"STL_Grischuk","Bd6","f4d6","f4","d6","B","Black","r1b4k/pp2qr1p/3bn3/3B4/1R6/2PQ1N2/P3PB2/4K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,2,3,3,1,1,0,0,0,5,5,13,5,3,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,6,17,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6"
"679206c6-0a80-4ca0-9d35-778a262e5c33",51,26,"STL_Carlsen","Rbh4","b4h4","b4","h4","R","White","r1b4k/pp2qr1p/3bn3/3B4/7R/2PQ1N2/P3PB2/4K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,2,3,3,1,1,0,0,0,5,5,13,5,3,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,6,17,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6|Rbh4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",52,26,"STL_Grischuk","Kg8","h8g8","h8","g8","K","Black","r1b3k1/pp2qr1p/3bn3/3B4/7R/2PQ1N2/P3PB2/4K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,2,3,3,1,1,0,0,0,5,5,13,5,3,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,6,17,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6|Rbh4|Kg8"
"679206c6-0a80-4ca0-9d35-778a262e5c33",53,27,"STL_Carlsen","Nd4","f3d4","f3","d4","N","White","r1b3k1/pp2qr1p/3bn3/3B4/3N3R/2PQ4/P3PB2/4K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,2,3,2,2,1,0,0,0,5,5,10,8,3,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,6,17,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6|Rbh4|Kg8|Nd4"
"679206c6-0a80-4ca0-9d35-778a262e5c33",54,27,"STL_Grischuk","Qf6","e7f6","e7","f6","Q","Black","r1b3k1/pp3r1p/3bnq2/3B4/3N3R/2PQ4/P3PB2/4K2R",0,0,0,0,0,0,10,10,3,3,1,1,2,2,1,1,2,2,8,8,2,3,2,2,1,0,0,0,5,5,10,8,3,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,15,8,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6|Rbh4|Kg8|Nd4|Qf6"
"679206c6-0a80-4ca0-9d35-778a262e5c33",55,28,"STL_Carlsen","Nxe6","d4e6","d4","e6","N","White","r1b3k1/pp3r1p/3bNq2/3B4/7R/2PQ4/P3PB2/4K2R",0,0,0,0,0,0,10,9,3,3,1,1,2,2,1,0,2,2,11,8,2,3,2,1,1,1,0,0,5,5,10,5,3,3,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,12,8,8,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6|Rbh4|Kg8|Nd4|Qf6|Nxe6"
"679206c6-0a80-4ca0-9d35-778a262e5c33",56,28,"STL_Grischuk","Bxe6","c8e6","c8","e6","B","Black","r5k1/pp3r1p/3bbq2/3B4/7R/2PQ4/P3PB2/4K2R",0,0,0,0,0,0,9,9,3,3,1,1,2,2,0,0,2,2,11,11,2,3,2,1,1,0,0,0,5,5,10,5,3,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,15,8,5,"d4|Nf6|Nf3|d5|c4|e6|Nc3|Bb4|cxd5|exd5|Bf4|Ne4|Rc1|Nc6|Nd2|g5|Be3|Nxc3|bxc3|Ba3|Rb1|f5|g3|O-O|f4|Qe7|Bf2|gxf4|Bg2|Bd6|Bxd5+|Kh8|Nf3|Nd8|Qd2|c6|Bb3|Ne6|d5|cxd5|Bxd5|fxg3|hxg3|f4|gxf4|Bxf4|Qd3|Rf7|Rb4|Bd6|Rbh4|Kg8|Nd4|Qf6|Nxe6|Bxe6"
